ID,BAG,CNTXT,AreaFunction,level,pXRFno,X_Coord,Y_Coord,material,Ag,Al,As,Au,Ca,Cr,Cu,Fe,K,Mg,Mn,Ni,P,Pb,Sr,Ti,V,Zn,synthetic
6052,25_567,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-478,666915.924,9239316.162,slag,177.0,19328.0,19981.420934447266,,4696.0,76.25740955414591,378419.0,4868.143837829519,1786.5172980997434,23734.758674981316,127.0,842.5844856213947,10866.0,4149.0,106.0,832.0,77.0,270.03344463053645,True
5919,25_480,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-511,666970.5742,9239266.054,slag,52.11341055205246,6942.090540056794,14941.584329869924,,1349.0,383.0,109612.0,1282.9544319139952,410.26870251567516,12420.363929044384,50.94770790313527,80.0,4682.0,2542.6276151664406,32.31051329546765,407.99878836662566,54.927193410886076,60.11260107890939,True
6021,25_499,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-610,666945.0703,9239298.663,slag,182.0,5402.817048554564,47005.37979136397,,2216.0,782.0,378419.0,253.8414783010959,450.0,55619.497933603285,36.55078960301794,79.27881756698437,1860.930756312877,6244.0,21.789360834273538,119.0,41.0,31.0,True
6004,25_601,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-575,666949.1216,9239322.278,slag,194.12741439218263,39673.0,58.0,,95006.0,138.121662300296,6767.0,190934.0,15443.0,11038.0,494.1267035545837,35.0,998.39044735126,52.0,293.0,3823.0,203.0,37.0,True
5982,25_543,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-622,666948.8751,9239280.712,slag,869.417056037271,34921.910152708224,16375.0,,67929.88886521832,383.0,270818.0,3955.3506391302876,8522.0,25020.71385859391,237.0,69.09592829893107,806.0,52.672069083786,115.83437374104719,519.7490351557757,60.0,33.64910515798862,True
6058,25_507,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-555,666932.9191,9239284.464,slag,1061.0,25957.273625291673,20599.0,,24279.241882058242,448.05172571293025,210336.0,7773.328328877351,1133.8165856476514,23327.0,94.0,44.0,2078.0,1610.0,102.0,650.2711236993042,80.3103229258201,68.43347462170634,True
6064,25_566,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-536,666955.3901,9239278.832,slag,42.0,9621.16446363996,32220.191127272963,,10593.252512305968,304.3768204392926,502109.0,662.0260199802119,535.0,45107.26640497321,126.49760061757084,407.0160986149617,63230.6216318304,4325.0,77.0,461.28892547369634,41.0,60.0334317966454,True
5878,25_514,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-499,666946.4438,9239290.208,slag,1600.0,31947.584507320833,97.07691149332568,,88229.0,94.20253377404528,217742.0,12997.357557476485,13139.52518574561,14228.884839409375,376.50452881858416,80.0,1441.6718739828289,77.0,361.0,2232.6233639994757,98.0,57.0,True
5875,25_528,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-544,666945.8373,9239279.84,slag,54.0,25043.766890974824,14.0,,11034.331552397249,80.0,277121.0,2807.0,3054.0,10185.74839159415,53.19747066660288,137.43122797755734,3593.5089624216334,41.0,45.0,554.0,45.10964260624747,48.0,True
6082,25_520,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-487,666928.2535,9239266.978,slag,581.6670063820175,18049.0,16375.0,,10579.658055966127,78.3718707194489,429269.0,1376.753650977917,2449.19794690487,24648.929882897013,147.90014328842926,1036.0,3194.2902639613308,2600.0,69.0,606.0,65.26308678544106,94.0,True
5868,25_703,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-565,666936.9761,9239238.0,slag,184.0,33964.0,68.0,,28253.59406640724,74.0,136020.0,27337.0,12790.356051534796,9921.886938189618,492.6398685343997,83.0214382163002,766.0,58.20235625266643,119.0,2839.0,168.45581005079512,82.72142639240786,True
5866,25_493,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-482,666966.929,9239260.732,slag,325.0,14633.0,36657.224136588215,,17265.82396972757,80.0,836302.0,2614.0,617.3092177393331,32922.0,92.8181542700766,729.7245922438985,31242.0,21414.976227058312,53.0,1086.0,152.0,2290.0,True
6142,25_593,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-534,666923.1117,9239280.456,slag,15911.286281819983,16662.87651190899,79.1988993169256,,35747.0,74.0,211245.0,10967.826476714048,3762.0,12636.0,376.0,80.0,4413.0887541087695,2430.0,112.0,1127.0,154.0,98.0,True
6005,25_576,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-625,666915.5171,9239250.291,slag,174580.0,16524.938311245405,18068.0,,22701.692219286106,171.0,176534.0,4403.0,1895.4642748186607,26092.0,76.81380715787498,51.0,806.0,5619.0,58.64178052506551,753.8614967135629,203.0,68.93936740894999,True
6003,25_625,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-574,666923.3841,9239281.856,slag,74.50387653519657,41548.0,31.0,,18561.97436728839,89.20926572348321,91779.0,23382.0,8376.266205180265,10604.126941048593,352.0,47.0,2969.0,26.0,153.0,1086.0,67.0,37.906229269238864,True
6035,25_585,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-611,666957.0153,9239265.77,slag,1181.9247883668488,23202.0,2009.0,,20339.669115662404,171.0,31337.0,14823.304865087664,3082.433161446076,39893.766578516406,361.0,60.0,4682.0,1539.983686588687,203.29824134424996,2192.486693377357,145.54591594336262,37.309118159698144,True
5877,25_517,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-519,666961.0318,9239265.786,slag,39.44064361016591,14807.0,46.0,,2216.0,318.67446090351916,255769.0,1270.0,486.30591794686154,9916.0,73.0,71.0,1144.338951684559,10.562657629005328,73.0,251.0,41.0,43.0,True
6090,25_500,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-501,666926.8766,9239313.29,slag,1094.7140205567925,13780.418733112305,205.0,,26984.0,96.0,7833.0,15984.683924374913,6042.02177693544,9916.0,159.0,60.0,766.0,1287.7056753624388,67.79174304717253,1273.0,203.0,99.6081443371253,True
5981,25_531,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-517,666941.0486,9239291.642,slag,61.848629576414424,12472.219129761064,46.97526028200155,,3638.0,80.0,179178.0,6734.0,2018.654497073594,8990.877925540983,300.0,83.74627162063732,483.0,26.66921900237945,45.0,667.2678022443569,63.25603531618941,43.30111051089227,True
6239,25_624,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-484,666946.8604,9239292.199,slag,216.0,12446.0,792.9125004999872,,13121.145783787617,106.63140287977154,339187.0,1318.0,929.0,11431.776579620444,86.0,189.0,2132.0,922.0,68.36673976915594,658.0,59.558157272983706,109.0,True
6095,25_584,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-511,666917.3205,9239260.315,slag,16056.825841872647,17904.0,129.0,,22970.358103445564,149.1636724252508,109373.0,6543.224383076793,2729.0,23327.0,116.17282045239386,53.23153520777724,1516.9638720234113,1290.0,68.0,992.0,132.0,42.0,True
6009,25_601,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-577,666923.0571,9239270.646,slag,2798.462927796554,25559.0,80.0,,64134.07613395272,90.93610365696242,79953.0,27338.666674002106,5091.652596743867,9936.0,493.0,40.0,1208.4102231740774,184.42244106690185,102.0,1213.3027517289604,203.0,94.0,True
5992,25_592,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-605,666966.774,9239239.863,slag,30.826866216136736,27829.0,9.0,,67806.0,125.0,651.0,27337.0,11922.0,9917.796561357369,271.0,42.09659470380336,15479.980579276162,11.0,361.0,1002.727287812017,47.0,42.092790230176206,True
5999,25_626,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-579,666931.7841,9239241.776,slag,856.0,19774.721833388685,543.1086583791187,,26566.95847772681,84.74943309865448,44301.0,12112.0,6374.180362973261,10480.941089137525,354.20018479464,71.0,1162.5565492200321,1025.0,67.0,994.155950941441,154.0,66.46085592994586,True
6006,25_563,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-597,666949.8179,9239317.103,slag,182.0,43026.94520812869,28689.0,,14865.0,125.0,479273.0,7983.0,1247.0,43984.23419091047,312.6844753354835,173.05698683804002,53548.980342754316,2600.0,241.64297742717213,1239.0,66.92434517307291,110.71307937855133,True
5968,25_615,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-616,666918.3352,9239259.945,slag,45.0,13856.090806919847,143.42815979272956,,20510.309358808903,79.61020877681132,193151.0,3210.0,3054.0,10906.0,143.0,292.80016202119384,15020.0,1687.2480385943995,59.831155668315446,659.0,63.935156156384366,82.0,True
6240,25_540,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-522,666927.5786,9239298.252,slag,183.1378365110594,1381.201191113091,13115.0,,18642.0,171.0,344228.0,1456.353740549045,2159.440473235057,32922.0,72.03947532198015,165.34689059930952,1415.0291168511108,3674.874752229882,62.01549861077349,536.0,64.0,48.0,True
6070,25_627,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-572,666953.3997,9239300.813,slag,141.0,28425.0,19.105638878914394,,31527.671561494535,74.0,1032.0,190779.39733945593,13070.0,8993.503523876,2084.073068776075,44.0,1342.2733391059433,46.0,128.0,2879.0,203.38180870765382,66.48309879386858,True
5925,25_611,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-612,666935.7141,9239308.845,slag,105.0,25284.672673247806,158.13003463321573,,24891.0,75.78512911794414,332618.0,9827.0,1573.9971999792858,9970.207012449999,126.0,105.90804091279324,15020.0,1392.064987646143,100.64489790930895,753.0048288235307,90.42015166062922,884.5478470008818,True
6111,25_553,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-568,666942.144,9239308.845,slag,184.0,23324.0,18040.958754253552,,57836.93593480368,171.0,105651.0,8753.757230875344,2147.463654724137,10590.949188230716,197.0,73.0,1346.4314209230809,886.6475727581678,144.86762253906215,1762.0,132.0,260.0,True
6077,25_505,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-601,666941.581,9239298.663,slag,141.0,16790.491431124417,32.294168382173396,,11020.0,171.0,7016.0,12120.0,1580.0,9526.456089774632,110.35544795861225,41.0,884.0633314795834,30.720918832127474,70.0,1465.0,88.65682114872283,53.96204394967884,True
6122,25_622,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-576,666967.3554,9239298.252,slag,4390.08501930366,14808.0,71.29662141077475,,23089.457160545022,50.11357887976176,260809.0,3356.0339556043,6174.0,9916.0,158.01969067764355,350.2970390283192,1075.4775188412666,910.0,61.0,691.0,132.0,265.8474074015727,True
6102,25_532,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-498,666961.9609,9239303.414,slag,325.0,8649.0,3777.5496467550597,,21534.723546285695,75.50846565169942,332553.0,2383.0,6482.0,10801.667804754732,142.2186974508233,485.0,1030.0,1142.5286729575168,106.0,496.41638624671737,67.0,109.0,True
5867,25_537,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-554,666955.3005,9239266.933,slag,74.24679727285002,12568.496707635673,177.31979422814703,,18113.51345321677,782.0,91779.0,1641.0,1418.2565718107724,12636.0,59.0,44.0,1489.5958262426966,46.0,62.28788679526522,218.75085331570597,41.0,31.603940920036305,True
5902,25_577,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-562,666928.0519,9239282.924,slag,4657.361377227964,22129.0,31456.22658150312,,25424.888888394315,182.92794791314626,145227.0,10191.428614742634,2517.911532281511,61415.47802836047,306.0,78.0,22257.314830114978,15914.231639260304,71.35256165211291,1909.0,203.0,48.0,True
5907,25_481,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-557,666918.4109,9239298.663,slag,430.66937090168267,39673.0,163.1622630468476,,45303.46686899208,62.34544098609623,122310.0,27344.0,14865.985918046636,10640.237859668154,5515.412053319709,137.07518937154225,1345.3850003217362,51.0,422.7510759757747,1127.0,152.0,59.61774688156895,True
5869,25_643,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-546,666942.144,9239266.978,slag,480.0,24717.214120082717,28358.09149508934,,22632.0,76.43011380074707,239696.0,8772.0,6188.812841163469,10445.0,156.4916467939837,323.13250062646006,884.8307186565532,5163.253670786588,58.66632414050552,1741.330171091123,203.0,719.1997763369889,True
6055,25_499,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-538,666927.5677,9239313.525,slag,197.666144287925,9565.0,8.0,,8056.3257288800805,61.925224016223275,61932.0,9127.0,1919.5374485623029,1733.0738365824145,147.99097365889563,66.44773587926515,494.01192617952324,21.0,61.0,554.5370770012825,91.73859459803228,165.36550008369213,True
5946,25_478,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-630,666958.3123,9239271.739,slag,42.41767515591413,12461.889270450285,47254.34543649474,,26338.329136544286,82.08617177220488,575493.0,2989.0,9075.652419644843,39665.0,321.0,4596.498719231842,2093.9741722641284,7773.026302586504,66.96337732090184,1802.944041469761,90.06915200546874,96.060878206256,True
5985,25_538,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-621,666913.9871,9239291.715,slag,12784.74911366203,14759.295421625842,6291.259017281142,,15741.615282468694,371.11165552848666,330139.0,3965.0,1171.5320916122414,26092.0,57.0,44.0,1978.0,3142.0,60.0,208.39103746027726,77.0,54.0,True
6016,25_511,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-594,666963.5879,9239305.574,slag,118.87417765135747,11062.393410141516,48509.63714211357,,13152.0,782.0,409164.0,475.0,406.80532526798413,41371.0,37.0,68.0,2132.0,5736.241008457807,36.0,228.0,51.284586550633435,54.0,True
6081,25_618,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-520,666969.9077,9239319.616,slag,24623.290839277557,12446.0,16262.545549093546,,5082.0,141.3368828632765,439342.0,907.0,501.0,31266.40891199394,46.0,90.57123421696524,3985.0,5619.0,51.0,225.86072212956077,74.38362064204502,94.0,True
6018,25_533,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-634,666941.5994,9239317.37,slag,75.71154700088046,13581.0,33201.60301218679,,11037.0,383.0,386863.0,323.09967652606804,1909.2487569045338,40403.061900418776,61.0,436.6206372114981,1513.1521742417376,1272.4341486616554,79.0,293.85675100638593,41.0,43.0,True
6082,25_515,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-505,666941.581,9239291.46,slag,42.0,9564.826551399281,47.0,,7440.151896335903,90.19533632656011,83204.0,5765.0,929.0,9916.0,121.02139989887785,119.45084574928646,4600.0,52.0,93.88458140727175,576.8695872795685,51.377887104337404,114.0,True
6095,25_563,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-609,666941.0486,9239267.606,slag,166063.8390286079,5995.0,609.3398506329008,,7655.749357700114,103.17853828951753,371771.0,2937.0,405.8248829409253,17508.0,73.0,51.0,4416.0,5467.833194632273,73.55411585007062,118.34970544366111,107.20763014836317,182.0,True
6051,25_595,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-586,666938.5525,9239297.726,slag,3752.0,17842.18699230363,1229.770184164085,,24132.0,125.0,153142.0,5454.173143920072,2152.9167066877635,34062.69115434226,82.03113993108192,114.58686751984155,14456.69057873761,3118.719023027139,182.89367474686804,1099.4465419137896,86.71282400752015,94.0,True
6063,25_612,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-543,666949.7759,9239275.224,slag,31706.0,10631.0,51126.764017166104,,49946.09304061841,96.3260659863201,434451.0,6135.0,1224.461951601711,12432.443991704344,225.0,173.0,983.0,19374.0,80.94712203456595,613.0,255.79822998339657,17340.223853912346,True
5857,25_610,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-513,666957.9076,9239320.005,slag,797.9714230416046,13933.0,141.0,,3805.489219852129,383.0,109669.0,7347.7000396700605,1048.0,36046.0,85.0,43.0,3909.5981713340425,482.0,86.18564554106294,641.6192871571353,64.0,32.53028052634491,True
6242,25_479,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-535,666927.6451,9239304.654,slag,60624.0,32238.0,8234.80041612746,,38365.0,108.51446041604551,7820.0,16813.0,12482.0,17508.0,271.0,66.0,889.5168523687779,1610.0,275.0,1229.3975143163625,203.0,54.0,True
6047,25_548,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-514,666963.5879,9239286.646,slag,27286.95110083451,20037.0,47501.060180570865,,11169.0,358.1455833716373,454808.0,430.0,1052.7801020196837,76922.8786724195,52.80099401186904,366.0,38347.0,24870.0,63.75657949653666,403.22340776500863,80.22263987632776,78.0,True
5889,25_477,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-542,666952.2526,9239293.797,slag,856.0,9694.0,187.0,,18750.807936803696,96.0,280741.0,3965.0,1214.0,10616.0,86.75827991612529,70.24367110171355,3978.2937273561934,3231.777466644165,43.0,341.4864342523313,97.20695821274623,114.0,True
6093,25_623,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-604,666949.7759,9239322.278,slag,31706.0,20545.93097706233,47348.0,,23051.0,171.0,416661.0,3448.884333067064,829.7191314644964,26092.0,142.31141747692394,78.0,1335.6156178321228,15502.986505018143,41.38638507677486,401.0,188.42809848028583,225.17376708057714,True
5919,25_493,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-541,666951.2098,9239289.931,slag,43.0,15760.308673707701,5524.0,,18642.0,782.0,190695.0,1525.0,2230.1834765450694,69720.12596111605,83.0,71.0,38246.20675449226,910.0,67.0,651.0,41.0,15.0,True
5936,25_557,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-584,666940.4809,9239297.737,slag,82.54570383867805,12509.826178502197,32143.956135821583,,16179.0,232.71420161149933,434451.0,831.1152039156696,811.0,39665.0,71.0,291.2276066812907,15388.042393096248,5505.0,68.1264060624666,369.0,55.0,109.0,True
6045,25_549,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-594,666941.2818,9239298.99,slag,4613.0,39673.0,16624.0,,26511.0,74.0,335060.0,13531.022545128268,1988.153522973375,9963.469778196279,376.3638970595995,138.21634301201954,1978.0,4045.0589603681483,60.0,2107.0,209.8987260720578,1583.0,True
5955,25_540,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-619,666918.2096,9239290.818,slag,41.54729691688875,39385.67784643641,10.121289771564154,,42519.0,74.0,116915.0,116633.0,14104.0,10906.0,581.6411048968331,78.0,32933.513660215016,14.769356206462511,892.0,1799.0,61.40532506500693,52.911557684059204,True
5879,25_600,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-558,666923.3841,9239271.739,slag,75.0,16724.0,605.0,,15791.137775063327,534.6756742050152,44301.0,6160.183158662011,1421.0,10070.965324382862,74.14763281746443,43.25596197464537,766.0,34.75343377732713,81.0,502.7358163848643,55.0,51.0,True
6158,25_584,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-585,666954.532,9239306.671,slag,16083.0,3174.0,42.27003685836641,,20005.193257877112,100.8296277962358,30636.0,3759.168042196098,2018.0553013861188,9041.0,81.87428041340843,45.549742535382734,483.85021520862483,830.7381492303768,42.0,356.8298602390902,149.88609772312788,71.0,True
6071,25_521,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-606,666946.4438,9239270.646,slag,42.20053154250207,14980.0,29.0,,23051.0,125.0,91779.0,12893.678658196846,1959.0,9916.0,206.0,43.0,2991.895407806268,37.10689356041501,72.0,992.0,64.0,54.0,True
5933,25_639,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-603,666953.5428,9239250.291,slag,71.0,14959.0,46973.12337223143,,32157.969261325296,782.0,241142.0,3191.4431739252764,3088.0,77988.55250812763,118.47955157552654,112.09156980428034,14708.425281858032,6244.0,98.5224779634404,992.0,60.020725932313624,22.398751621099393,True
6146,25_619,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-551,666932.1617,9239314.607,slag,192.7892923183013,28931.0,9144.557897042212,,15811.612237548607,116.93244995197401,361138.0,7467.0,3072.0,53480.04980727096,563.0,102.0,19375.963706239203,2429.8437826022746,66.0,1773.0,90.0,23.960086466233513,True
6131,25_605,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-562,666959.6477,9239304.702,slag,4613.0,15545.0,7415.0,,26394.747225030576,122.82401174617033,117195.0,12541.0,2042.0,12991.311031049248,90.0,66.0,4682.0,5953.469724851342,77.9596251994472,1061.4058839589682,191.46964145104562,182.0,True
6041,25_642,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-528,666963.0003,9239311.588,slag,184.0,13842.717987172187,33917.800790009285,,26972.083260057905,152.58091915879962,374534.0,3741.0,1716.0,12513.753345818062,83.0,189.29445945060212,1347.0,4513.210289259264,86.08354974457046,502.0,90.0,447.0,True
5883,25_606,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-513,666928.5836,9239300.237,slag,67.04843664413909,26603.10646501304,24628.415855321717,,29091.349642697343,80.0,288247.0,21069.0,2909.846918031314,12636.0,563.0,162.9518102376643,4599.9146335610485,3086.4912176965013,123.0,2039.0,153.60447260452042,182.0,True
5989,25_547,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-478,666953.778,9239281.619,slag,182.73751443132034,15633.0,10937.327550513024,,27976.0,108.4322245113981,306784.0,7241.0,2244.994558025334,26092.0,124.0,139.48166541402094,10709.517619093187,3542.899186155996,120.0,930.8603326902429,90.0,110.79755627809286,True
6160,25_626,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-477,666950.087,9239290.72,slag,451.47394700305296,12865.0,47205.0,,17741.0,782.0,456075.0,372.5298139539201,1141.1960073300233,60818.11226500238,53.0,238.0,3231.181504029417,5765.009068818436,67.0,517.0,53.46223421832146,50.79057670481472,True
5946,25_557,Triunfo,foundary,0.0,PAP17OCT2021_SUR_-498,666911.3104,9239245.725,slag,1037.6420572376755,34130.191942619545,517.3398615934675,,33312.0,230.07228779306809,79163.0,25521.460902280378,2250.0,11640.12858464371,361.58385730709375,29.0,2078.0,1703.2283358406376,51.0,1310.0,203.0,42.45304340364174,True
